item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
701922,canceled,11/28/2017,WOFGUL59B7B090402CD,1925,1,13495,100429686,Women's Fashion,\N,0,Easypay,11/28/2017,Gross,"1,925",2017,11,2017-11,Nov-17,FY18,80927
701960,order_refunded,11/28/2017,WOFORI59D4CD88ECF6C-S,1574.3,1,1574.3,100429708,Women's Fashion,\N,0,Payaxis,11/28/2017,Valid,"1,574",2017,11,2017-11,Nov-17,FY18,81489
702002,order_refunded,11/28/2017,WOFJAS59AC246727B60-M,1998,1,1998,100429724,Women's Fashion,\N,0,cod,11/28/2017,Valid,"1,998",2017,11,2017-11,Nov-17,FY18,81495
702043,complete,11/28/2017,MEFBIS59F78A5D3BB0B,243,1,9878,100429742,Men's Fashion,\N,0,cod,11/28/2017,Net,243,2017,11,2017-11,Nov-17,FY18,79259
702077,complete,11/28/2017,MEFAYB59F76BC052E72-L,699,1,1098,100429753,Men's Fashion,\N,0,Easypay,11/28/2017,Net,699,2017,11,2017-11,Nov-17,FY18,81505
702121,canceled,11/28/2017,COMSEA5A09949E2F97C,5525,1,5525,100429780,Computing,\N,0,easypay_voucher,11/28/2017,Gross,"5,525",2017,11,2017-11,Nov-17,FY18,65481
702165,complete,11/28/2017,MEFAYB59FAB695BD4A4-L,699,2,1398,100429801,Men's Fashion,\N,0,cod,11/28/2017,Net,"1,398",2017,11,2016-9,Nov-17,FY18,7318
702197,order_refunded,11/28/2017,MATSAM5A0BFFF19C40A,70313,1,70313,100429822,Mobiles & Tablets,c lhe 47915,0,cod,11/28/2017,Valid,"70,313",2017,11,2017-11,Nov-17,FY18,81527
702239,canceled,11/28/2017,MEFPAK5A129EFE65B4F-M,299,1,2237,100429842,Men's Fashion,\N,0,cod,11/28/2017,Gross,299,2017,11,2017-11,Nov-17,FY18,81533
702285,refund,11/28/2017,HALSHO59F8375F1BB16,198,1,1595,100429862,Home & Living,\N,0,cod,11/28/2017,Valid,198,2017,11,2017-11,Nov-17,FY18,81543
702322,received,11/28/2017,HALSHO59F8693436A53,194,1,1617,100429888,Home & Living,\N,0,cod,11/28/2017,Valid,194,2017,11,2017-3,Nov-17,FY18,37439
702370,complete,11/28/2017,SOGAMB5A09BA25AF0A9,65,1,1036,100429915,Soghaat,\N,0,cod,11/28/2017,Net,65,2017,11,2017-8,Nov-17,FY18,56574
702407,canceled,11/28/2017,ROO59C0C77B69CC2,169,2,788,100429934,Superstore,\N,0,Easypay,11/28/2017,Gross,338,2017,11,2017-11,Nov-17,FY18,81568
702449,order_refunded,11/28/2017,MATSAM59D74470AD085,94271,1,97771,100429960,Mobiles & Tablets,R-LHE-104137,0,cod,11/28/2017,Valid,"94,271",2017,11,2017-11,Nov-17,FY18,72165
702486,canceled,11/28/2017,WOFGUL59C24CEC40FBD,720,1,2905,100429981,Women's Fashion,\N,0,easypay_voucher,11/28/2017,Gross,720,2017,11,2017-11,Nov-17,FY18,66756
702530,refund,11/28/2017,MEFBAT5A0144EB191BE-43,999,1,2246,100429995,Men's Fashion,\N,0,cod,11/28/2017,Valid,999,2017,11,2017-6,Nov-17,FY18,51945
702571,complete,11/28/2017,MATIDR59BA510306FBE,6700,1,6700,100430021,Mobiles & Tablets,GUJ-7141,0,cod,11/28/2017,Net,"6,700",2017,11,2016-11,Nov-17,FY18,21416
702606,complete,11/28/2017,APPHAI5A0B10470EE96,31565,1,53851,100430045,Appliances,\N,0,cod,11/28/2017,Net,"31,565",2017,11,2017-11,Nov-17,FY18,81600
702641,complete,11/28/2017,MEFBUY59FB3AF0B4470-43,999,1,1229,100430063,Men's Fashion,\N,0,cod,11/28/2017,Net,999,2017,11,2017-11,Nov-17,FY18,81605
702679,order_refunded,11/28/2017,MEFECH59AB91AE763F9-43,849,1,2146,100430079,Men's Fashion,\N,0,cod,11/28/2017,Valid,849,2017,11,2017-11,Nov-17,FY18,81610
702714,canceled,11/28/2017,MEFAYB59FAB695BD4A4-M,699,1,849,100430101,Men's Fashion,\N,0,jazzvoucher,11/28/2017,Gross,699,2017,11,2017-11,Nov-17,FY18,81615
702753,complete,11/28/2017,HASONC59BA3E256A4D0,525,1,1125,100430116,Health & Sports,\N,0,cod,11/28/2017,Net,525,2017,11,2017-11,Nov-17,FY18,81623
702797,canceled,11/28/2017,BAGDIN59FADB7E058AB,988,2,1976,100430136,Beauty & Grooming,\N,0,easypay_voucher,11/28/2017,Gross,"1,976",2017,11,2017-7,Nov-17,FY18,55731
702837,canceled,11/28/2017,MATINF5A0ADCBFAC096,18946,1,18946,100430161,Mobiles & Tablets,\N,0,Easypay,11/28/2017,Gross,"18,946",2017,11,2017-11,Nov-17,FY18,81637
702886,canceled,11/28/2017,MATIDR59BA510306FBE,6700,1,6825,100430178,Mobiles & Tablets,\N,0,Easypay,11/28/2017,Gross,"6,700",2017,11,2017-11,Nov-17,FY18,70972
702917,complete,11/28/2017,SOGAMB5A09BA223044F,190,1,1526,100430191,Soghaat,\N,0,cod,11/28/2017,Net,190,2017,11,2017-2,Nov-17,FY18,34950
702953,order_refunded,11/28/2017,MEFHOU59E495C6D0061-M,1999,1,1999,100430206,Men's Fashion,\N,0,cod,11/28/2017,Valid,"1,999",2017,11,2017-11,Nov-17,FY18,81649
702991,received,11/28/2017,APPJAC5A0966A271173,1063,1,12379.25,100430227,Appliances,\N,0,cod,11/28/2017,Valid,"1,063",2017,11,2016-9,Nov-17,FY18,7030
703033,complete,11/28/2017,HASLIF5A045A58E730C-M,176,1,326,100430235,Health & Sports,\N,0,cod,11/28/2017,Net,176,2017,11,2016-11,Nov-17,FY18,16672
703073,closed,11/28/2017,COMMAN59FFF29F8ADA5,438,2,15331,100430252,Computing,\N,0,cod,11/28/2017,Net,876,2017,11,2017-11,Nov-17,FY18,81664
703109,cod,11/28/2017,MEFWIN5A01721D0CC36-XL,549,1,7945,100430268,Men's Fashion,\N,0,cod,11/28/2017,Valid,549,2017,11,2017-11,Nov-17,FY18,81670
703151,complete,11/28/2017,WOFGUL59B7B0E997AC4,840,1,6685,100430283,Women's Fashion,\N,0,cod,11/28/2017,Net,840,2017,11,2017-11,Nov-17,FY18,81674
703192,canceled,11/28/2017,ENTSON59BD2F1B80474,2403,1,2001,100430302,Entertainment,\N,0,Easypay,11/28/2017,Gross,"2,403",2017,11,2017-4,Nov-17,FY18,42296
703229,received,11/28/2017,MEFMUN5A0036625B05F-M,1099,1,1548,100430320,Men's Fashion,\N,0,cod,11/28/2017,Valid,"1,099",2017,11,2017-11,Nov-17,FY18,81688
703266,complete,11/29/2017,APPTHU5A0AC455D60E8,790,1,940,100430338,Appliances,\N,0,cod,11/29/2017,Net,790,2017,11,2016-9,Nov-17,FY18,6895
703302,complete,11/29/2017,BAGMAS59AC6F672F218,475,1,1425,100430355,Beauty & Grooming,\N,0,cod,11/29/2017,Net,475,2017,11,2017-11,Nov-17,FY18,69415
703340,complete,11/29/2017,BAGLUX5A099F4E3D5CF,210,1,1004.88,100430376,Beauty & Grooming,\N,0,Easypay,11/29/2017,Net,210,2017,11,2017-11,Nov-17,FY18,68684
703376,received,11/29/2017,BAGMAS59C22259A6420,1449,1,2922,100430397,Beauty & Grooming,\N,0,cod,11/29/2017,Valid,"1,449",2017,11,2017-11,Nov-17,FY18,81697
703412,canceled,11/29/2017,MEFAYB59F76BC052E72-L,699,1,1548,100430421,Men's Fashion,c-mux-20056,0,Easypay,11/29/2017,Gross,699,2017,11,2016-8,Nov-17,FY18,4710
703456,complete,11/29/2017,BAGLUX5A099F4E3D5CF,210,1,2588.5,100430441,Beauty & Grooming,\N,0,Easypay,11/29/2017,Net,210,2017,11,2016-11,Nov-17,FY18,19634
703493,complete,11/29/2017,ENTVIZ59FAAC68364C2,29449,1,29449,100430465,Entertainment,C-KHS-40514,0,cod,11/29/2017,Net,"29,449",2017,11,2017-5,Nov-17,FY18,48199
703537,complete,11/29/2017,HASTRE59AD370D8814D,144,1,1509,100430483,Health & Sports,\N,0,cod,11/29/2017,Net,144,2017,11,2016-11,Nov-17,FY18,27313
703576,received,11/29/2017,MEFARC5A09A33779555-M,780,1,2078,100430501,Men's Fashion,\N,0,cod,11/29/2017,Valid,780,2017,11,2017-8,Nov-17,FY18,57022
703614,complete,11/29/2017,MATIDR59BA5107902DF,6700,1,6700,100430522,Mobiles & Tablets,C-KHE-41912,0,cod,11/29/2017,Net,"6,700",2017,11,2017-11,Nov-17,FY18,81749
703653,complete,11/29/2017,BAGRAS59E8407075EE5,289,1,1612,100430543,Beauty & Grooming,\N,0,Easypay,11/29/2017,Net,289,2017,11,2017-11,Nov-17,FY18,68764
703689,canceled,11/29/2017,APPCAM59BA8F723ABE8,1500,1,1500,100430561,Appliances,\N,0,Easypay,11/29/2017,Gross,"1,500",2017,11,2017-11,Nov-17,FY18,81764
703732,complete,11/29/2017,HALSHO59F82EF537BA1,286,1,1775,100430579,Home & Living,\N,0,cod,11/29/2017,Net,286,2017,11,2017-11,Nov-17,FY18,77134
703770,canceled,11/29/2017,MATIDR59BA510306FBE,6700,1,6700,100430603,Mobiles & Tablets,C-KHE-41912,0,Easypay,11/29/2017,Gross,"6,700",2017,11,2017-11,Nov-17,FY18,81775
703809,received,11/29/2017,WOFBLI5A014D238A4FE-XL,1730,1,3476,100430627,Women's Fashion,\N,0,cod,11/29/2017,Valid,"1,730",2017,11,2017-11,Nov-17,FY18,81783
703846,complete,11/29/2017,HASTRE59AD3725D25AB,224,1,2569,100430650,Health & Sports,\N,0,cod,11/29/2017,Net,224,2017,11,2017-11,Nov-17,FY18,74889
703883,canceled,11/29/2017,MATIDR59BA5107902DF,6700,1,6700,100430673,Mobiles & Tablets,\N,0,jazzwallet,11/29/2017,Gross,"6,700",2017,11,2017-7,Nov-17,FY18,53430
703930,complete,11/29/2017,WOFVAL59D691A4CDB49,466,1,1365,100430689,Women's Fashion,\N,0,cod,11/29/2017,Net,466,2017,11,2017-11,Nov-17,FY18,81807
703974,complete,11/29/2017,SOGSND59AC8643753DD,179,1,1032,100430715,Soghaat,\N,0,cod,11/29/2017,Net,179,2017,11,2016-9,Nov-17,FY18,7406
704016,complete,11/29/2017,MEFPAK5A094C0D9251B-M,449,1,599,100430738,Men's Fashion,\N,0,cod,11/29/2017,Net,449,2017,11,2017-11,Nov-17,FY18,81235
704053,refund,11/29/2017,MEFMYF5A0D895348EE0-41,400,1,1168.5,100430760,Men's Fashion,\N,0,cod,11/29/2017,Valid,400,2017,11,2017-11,Nov-17,FY18,81376
704092,canceled,11/29/2017,BAGAZZ59E849FDB5137,5999,1,18036.4,100430782,Beauty & Grooming,\N,0,Easypay,11/29/2017,Gross,"5,999",2017,11,2016-11,Nov-17,FY18,22131
704126,cod,11/29/2017,MEFMYF5A0D895034ACC-45,400,1,5424.5,100430797,Men's Fashion,\N,0,cod,11/29/2017,Valid,400,2017,11,2017-5,Nov-17,FY18,43671
704163,canceled,11/29/2017,MATUNI59AD6A4975F21,671,1,821,100430807,Mobiles & Tablets,\N,0,Easypay,11/29/2017,Gross,671,2017,11,2017-11,Nov-17,FY18,65786
704203,complete,11/30/2017,MATINF59C9002A3CDEC,12789,1,10870.65,100430833,Mobiles & Tablets,C_KHIW_107532,1918.35,Easypay,11/30/2017,Net,"12,789",2017,11,2017-9,Nov-17,FY18,61415
704243,complete,11/30/2017,ENTECO5A0C1CCEBD379,14792,1,12792,100430857,Entertainment,\N,2000,Payaxis,11/30/2017,Net,"14,792",2017,11,2017-5,Nov-17,FY18,44950
704282,received,11/30/2017,WOFALK5A12AD1F93AFB,1800,1,14346.4,100430879,Women's Fashion,\N,220.232,Easypay,11/30/2017,Valid,"1,800",2017,11,2017-11,Nov-17,FY18,81862
704317,complete,11/30/2017,WOFGUL59B7B07AB40E5,1925,1,14415,100430894,Women's Fashion,\N,0,cod,11/30/2017,Net,"1,925",2017,11,2017-11,Nov-17,FY18,81864
704361,complete,11/30/2017,APPHAI5A1889FB60EC9,27825,1,28891,100430917,Appliances,\N,1801.4956,Easypay,11/30/2017,Net,"27,825",2017,11,2017-11,Nov-17,FY18,81627
704397,complete,11/30/2017,BAGLUX5A099F4DDC6A7,150,3,1129,100430931,Beauty & Grooming,C-LHW-50074,0,cod,11/30/2017,Net,450,2017,11,2017-11,Nov-17,FY18,81873
704437,complete,11/30/2017,MEFBNB5A046DA0BF1A6-M,449,1,747,100430952,Men's Fashion,\N,0,cod,11/30/2017,Net,449,2017,11,2017-11,Nov-17,FY18,72521
704489,complete,11/30/2017,BAGEMA59BAB10EF1FCC,400,1,1731.45,100430969,Beauty & Grooming,\N,60,Easypay,11/30/2017,Net,400,2017,11,2017-11,Nov-17,FY18,75875
704532,complete,11/30/2017,MEFBUY59B7C3DDC2CA3-43,375,1,525,100430992,Men's Fashion,\N,0,cod,11/30/2017,Net,375,2017,11,2017-11,Nov-17,FY18,81885
704574,order_refunded,11/30/2017,OTHOTH5A097CEF981C2,100,1,510,100431015,Others,\N,0,cod,11/30/2017,Valid,100,2017,11,2017-8,Nov-17,FY18,59587
704612,cod,11/30/2017,WOFAYB59F767BCAA5DB,698,1,2247,100431036,Women's Fashion,C-KHS-44316,0,cod,11/30/2017,Valid,698,2017,11,2017-5,Nov-17,FY18,48199
704649,order_refunded,11/30/2017,WOFMAU5A156FEAF2D66-L,1365,1,2730,100431054,Women's Fashion,\N,0,cod,11/30/2017,Valid,"1,365",2017,11,2017-11,Nov-17,FY18,73650
704687,complete,11/30/2017,MATIDR59BA510306FBE,6700,2,13400,100431080,Mobiles & Tablets,\N,0,Easypay_MA,11/30/2017,Net,"13,400",2017,11,2016-10,Nov-17,FY18,11527
704726,order_refunded,11/30/2017,BAGMAS59C2226152216,1232.5,1,1232.5,100431105,Beauty & Grooming,\N,0,cod,11/30/2017,Valid,"1,233",2017,11,2017-11,Nov-17,FY18,81910
704760,complete,11/30/2017,MATINF59C9002A3CDEC,12789,1,10870.65,100431132,Mobiles & Tablets,R-FSD-52352,1918.35,Easypay,11/30/2017,Net,"12,789",2017,11,2017-4,Nov-17,FY18,42113
704797,received,11/30/2017,MEFGUL5A0154ED1E3FB-S,1484,1,2575.5,100431156,Men's Fashion,\N,222.6,Easypay,11/30/2017,Valid,"1,484",2017,11,2017-11,Nov-17,FY18,81918
704835,complete,11/30/2017,BAGEMA59BAB1B888CED,300,1,1744,100431173,Beauty & Grooming,\N,0,cod,11/30/2017,Net,300,2017,11,2016-11,Nov-17,FY18,17699
704869,order_refunded,11/30/2017,MEFPAK5A129EFE65B4F-S,449,1,1230.8,100431185,Men's Fashion,\N,67.35,Easypay,11/30/2017,Valid,449,2017,11,2017-8,Nov-17,FY18,59101
704903,complete,11/30/2017,APPJAC59B9252C10001,1910,1,1910,100431208,Appliances,\N,0,cod,11/30/2017,Net,"1,910",2017,11,2017-3,Nov-17,FY18,36812
704935,complete,11/30/2017,KABPLA59EF23EC4D1B2,3499,1,3499,100431227,Kids & Baby,\N,0,cod,11/30/2017,Net,"3,499",2017,11,2017-11,Nov-17,FY18,81931
704969,complete,11/30/2017,MEFBAT5A0144F069F14-42,999,1,2078.4,100431252,Men's Fashion,\N,0,cod,11/30/2017,Net,999,2017,11,2017-11,Nov-17,FY18,81935
705004,complete,11/30/2017,MATSAM59DB75ADB2F80,13698,1,11588,100431281,Mobiles & Tablets,CFSD51854,0,easypay_voucher,11/30/2017,Net,"13,698",2017,11,2017-11,Nov-17,FY18,80409
705048,complete,11/30/2017,DET59FB19B982A4F,140,1,1067.6,100431297,Superstore,\N,21,Easypay,11/30/2017,Net,140,2017,11,2017-1,Nov-17,FY18,32082
705085,complete,11/30/2017,MEFAG59F9AE9EA26BC-L,599,1,1747,100431320,Men's Fashion,\N,0,cod,11/30/2017,Net,599,2017,11,2017-11,Nov-17,FY18,81270
705121,complete,11/30/2017,MEFSHA59E5D71664D40-38,1125,1,427,100431347,Men's Fashion,\N,0,cod,11/30/2017,Net,"1,125",2017,11,2016-11,Nov-17,FY18,23918
705156,complete,11/30/2017,MATSAM59DB757FB47A2,69792,1,59292,100431374,Mobiles & Tablets,CFSD51854,0,easypay_voucher,11/30/2017,Net,"69,792",2017,11,2017-11,Nov-17,FY18,80612
705197,complete,11/30/2017,KABHOM59ACB65EA9099,799,1,1106,100431392,Kids & Baby,\N,122.36,cod,11/30/2017,Net,799,2017,11,2017-11,Nov-17,FY18,76318
705232,complete,11/30/2017,WOFGUL59B7B049A6BE3,2450,1,4130,100431420,Women's Fashion,\N,0,cod,11/30/2017,Net,"2,450",2017,11,2017-11,Nov-17,FY18,81893
705274,canceled,11/30/2017,MATIDR59BA5107902DF,6700,1,5695,100431441,Mobiles & Tablets,\N,1005,Easypay,11/30/2017,Gross,"6,700",2017,11,2017-6,Nov-17,FY18,50225
705313,order_refunded,11/30/2017,APPPHI5A0B560A17BE4,1499,2,2548.3,100431464,Appliances,GUJ-7141,449.7,Easypay,11/30/2017,Valid,"2,998",2017,11,2016-11,Nov-17,FY18,21416
705348,complete,11/30/2017,MATIDR59BA5107902DF,6700,1,5695,100431483,Mobiles & Tablets,\N,1005,Easypay,11/30/2017,Net,"6,700",2017,11,2017-6,Nov-17,FY18,50225
705386,received,11/30/2017,BAGCAL59E8418890D1B,2309,2,10534.9,100431499,Beauty & Grooming,\N,692.7,Easypay,11/30/2017,Valid,"4,618",2017,11,2016-11,Nov-17,FY18,26241
705421,canceled,11/30/2017,ENTECO59CB9079BF554,20199,1,50088,100431522,Entertainment,\N,0,Easypay,11/30/2017,Gross,"20,199",2017,11,2017-11,Nov-17,FY18,81627
705459,received,11/30/2017,CLO59F6F89956882,219,1,2309.45,100431539,Superstore,\N,32.85,Easypay,11/30/2017,Valid,219,2017,11,2016-11,Nov-17,FY18,13559
705496,complete,11/30/2017,MEFTHE59F6D78B064A4-41,599,1,1233,100431558,Men's Fashion,\N,0,easypay_voucher,11/30/2017,Net,599,2017,11,2017-11,Nov-17,FY18,67224
705535,complete,11/30/2017,MEFBUY59B7E808D2F6A-40,699,1,1697,100431574,Men's Fashion,\N,0,cod,11/30/2017,Net,699,2017,11,2016-11,Nov-17,FY18,16350
705572,complete,11/30/2017,BAGLOR5A12C5B888279,247,2,1017,100431602,Beauty & Grooming,\N,0,cod,11/30/2017,Net,494,2017,11,2017-4,Nov-17,FY18,42554
705605,complete,12/01/2017,WOFDEA59F1ED66017E1,898,1,1048,100431628,Women's Fashion,\N,0,cod,12/01/2017,Net,898,2017,12,2017-12,Dec-17,FY18,82007
705640,complete,12/01/2017,MEFAG5A16BD0C0F3BB-S,799,1,949,100431656,Men's Fashion,\N,0,cod,12/01/2017,Net,799,2017,12,2017-12,Dec-17,FY18,82015
705683,complete,12/01/2017,KAR59E85CA85D23B,199,2,4882,100431670,Superstore,\N,0,cod,12/01/2017,Net,398,2017,12,2017-12,Dec-17,FY18,82020
705716,complete,12/01/2017,PAM59F0571B56B9C,1798,1,1798,100431691,Superstore,\N,0,cod,12/01/2017,Net,"1,798",2017,12,2016-12,Dec-17,FY18,28452
705762,received,12/01/2017,HASWON59F9644B7D6D6,1297,1,1649,100431713,Health & Sports,\N,0,cod,12/01/2017,Valid,"1,297",2017,12,2016-11,Dec-17,FY18,14335
705803,complete,12/01/2017,MEFRUB59ACC7BD20FCB,798,1,2495,100431735,Men's Fashion,\N,0,cod,12/01/2017,Net,798,2017,12,2017-11,Dec-17,FY18,74424
705840,received,12/01/2017,BAGSWE59AC7904DE820,185,2,520,100431748,Beauty & Grooming,\N,0,cod,12/01/2017,Valid,370,2017,12,2017-12,Dec-17,FY18,82052
705882,canceled,12/01/2017,APPHAI59FDA03C0778B,10500,1,9500,100431763,Appliances,\N,1000,Easypay,12/01/2017,Gross,"10,500",2017,12,2017-11,Dec-17,FY18,76614
705919,canceled,12/01/2017,APPHAI5A1889FB60EC9,27825,1,27825,100431785,Appliances,\N,0,cod,12/01/2017,Gross,"27,825",2017,12,2017-12,Dec-17,FY18,82058
705952,order_refunded,12/01/2017,BAGNIC59EF253EAF113,238.4,1,865.2,100431807,Beauty & Grooming,\N,0,cod,12/01/2017,Valid,238,2017,12,2017-12,Dec-17,FY18,82052
705987,canceled,12/01/2017,BAGDOV5A099F4EF3FFA,370,1,1391.2,100431825,Beauty & Grooming,C-LHW-50074,74,Easypay,12/01/2017,Gross,370,2017,12,2017-1,Dec-17,FY18,31025
706022,complete,12/01/2017,MEFDYN5A0029B8C3BF3,199,1,837,100431835,Men's Fashion,\N,0,cod,12/01/2017,Net,199,2017,12,2017-12,Dec-17,FY18,82066
706060,order_refunded,12/01/2017,OTHOTH59F87FBBB7AD3-41,2,2,162,100431854,Others,\N,0,cod,12/01/2017,Valid,4,2017,12,2017-4,Dec-17,FY18,41724
706099,canceled,12/01/2017,KNO59D64DAF36939,27,2,933.6,100431874,Superstore,\N,10.8,Easypay,12/01/2017,Gross,54,2017,12,2016-11,Dec-17,FY18,26574
706133,complete,12/01/2017,APPTHU5A0B50CD45242,499,1,1267,100431886,Appliances,\N,0,cod,12/01/2017,Net,499,2017,12,2017-11,Dec-17,FY18,66775
706167,canceled,12/01/2017,MATSHA59EDF212C593D,1498,1,3883,100431900,Mobiles & Tablets,\N,0,cod,12/01/2017,Gross,"1,498",2017,12,2017-12,Dec-17,FY18,82079
706202,received,12/01/2017,HALNAD59E0BCC106ACD,85,1,339,100431920,Home & Living,\N,0,Easypay,12/01/2017,Valid,85,2017,12,2016-10,Dec-17,FY18,10603
706239,received,12/01/2017,MEFAG59F9AE9EA26BC-M,599,1,1153,100431936,Men's Fashion,\N,0,cod,12/01/2017,Valid,599,2017,12,2017-10,Dec-17,FY18,63565
706278,complete,12/01/2017,MEFATA59FB004C9740A-40,1248,1,1248,100431958,Men's Fashion,\N,0,cod,12/01/2017,Net,"1,248",2017,12,2017-11,Dec-17,FY18,76709
706320,complete,12/01/2017,APPHOM5A001C3F6D7F9,10999,1,9999,100431974,Appliances,\N,1000,Easypay,12/01/2017,Net,"10,999",2017,12,2016-8,Dec-17,FY18,4854
706359,complete,12/01/2017,KABSHO59F837AE46708,598,2,1986.6,100431992,Kids & Baby,\N,239.2,Easypay,12/01/2017,Net,"1,196",2017,12,2017-11,Dec-17,FY18,66313
706394,canceled,12/01/2017,WOFQQ59BA80E8AE461,1000,1,396,100432014,Women's Fashion,\N,200,Easypay,12/01/2017,Gross,"1,000",2017,12,2016-11,Dec-17,FY18,25631
706435,order_refunded,12/01/2017,WOFASA59E795D6C1EF3,1498,1,1498,100432033,Women's Fashion,\N,0,cod,12/01/2017,Valid,"1,498",2017,12,2017-12,Dec-17,FY18,82106
706474,canceled,12/01/2017,AHM59C0C5758A5EE,139,1,803.2,100432049,Superstore,\N,27.8,Easypay,12/01/2017,Gross,139,2017,12,2017-11,Dec-17,FY18,80053
706508,canceled,12/01/2017,COMGOO5A0C48641C8EC,4500,1,3600,100432068,Computing,\N,900,Payaxis,12/01/2017,Gross,"4,500",2017,12,2016-11,Dec-17,FY18,19693
706546,canceled,12/02/2017,BAGLOR5A12C5B888279,247,1,1672,100432085,Beauty & Grooming,\N,0,Easypay,12/02/2017,Gross,247,2017,12,2017-5,Dec-17,FY18,46307
706582,canceled,12/02/2017,WOFUNZ5A0C55FABD195-6,2499,1,2499,100432100,Women's Fashion,\N,0,Easypay,12/02/2017,Gross,"2,499",2017,12,2017-9,Dec-17,FY18,61569
706622,received,12/02/2017,BAGPON5A099F50546CA,199,2,1021,100432124,Beauty & Grooming,\N,0,cod,12/02/2017,Valid,398,2017,12,2017-11,Dec-17,FY18,81570
706660,order_refunded,12/02/2017,COMHED59D48A66DF47D,1600,1,1600,100432140,Computing,\N,0,cod,12/02/2017,Valid,"1,600",2017,12,2017-11,Dec-17,FY18,73260
706697,order_refunded,12/02/2017,ENTNOB59D5C80A40401,16899,1,16899,100432165,Entertainment,\N,0,cod,12/02/2017,Valid,"16,899",2017,12,2017-11,Dec-17,FY18,73910
706736,received,12/02/2017,MEFAEY59F9A2D5A6127-44,199,1,6478,100432183,Men's Fashion,\N,0,cod,12/02/2017,Valid,199,2017,12,2017-12,Dec-17,FY18,82151
706781,complete,12/02/2017,MOR59FB19BC0F2DE,385,1,1308,100432205,Superstore,\N,0,cod,12/02/2017,Net,385,2017,12,2016-11,Dec-17,FY18,15729
706821,complete,12/02/2017,WOFGUL59BAAA5954850,1206,1,2886,100432229,Women's Fashion,\N,0,cod,12/02/2017,Net,"1,206",2017,12,2017-12,Dec-17,FY18,82166
706858,received,12/02/2017,WOFGUL59B7B1E095E5F,1995,1,12130,100432244,Women's Fashion,\N,0,cod,12/02/2017,Valid,"1,995",2017,12,2017-11,Dec-17,FY18,80927
706895,received,12/02/2017,BAGPON5A099F50546CA,199,1,4498.2,100432255,Beauty & Grooming,\N,0,cod,12/02/2017,Valid,199,2017,12,2017-9,Dec-17,FY18,61232
706932,canceled,12/02/2017,MEFSHA59EE00E77249A,88,1,1333,100432272,Men's Fashion,\N,0,easypay_voucher,12/02/2017,Gross,88,2017,12,2017-11,Dec-17,FY18,76005
706966,complete,12/02/2017,HALSHO59F8694970F10,429,1,579,100432297,Home & Living,\N,0,cod,12/02/2017,Net,429,2017,12,2017-12,Dec-17,FY18,82181
707004,canceled,12/02/2017,WOFGUL59B7B0E40DFDC,840,1,2569,100432314,Women's Fashion,\N,0,cod,12/02/2017,Gross,840,2017,12,2017-11,Dec-17,FY18,74889
707049,complete,12/02/2017,HASDZI59AC8675C9DE6,844,1,994,100432335,Health & Sports,\N,0,cod,12/02/2017,Net,844,2017,12,2017-12,Dec-17,FY18,82191
707091,canceled,12/02/2017,MEFBNB5A046DA5BBDA2-M,449,2,1048,100432360,Men's Fashion,\N,0,Easypay,12/02/2017,Gross,898,2017,12,2017-12,Dec-17,FY18,82197
707128,order_refunded,12/02/2017,MEFMYF59ABF323C673A-44,1125,1,1125,100432382,Men's Fashion,\N,0,cod,12/02/2017,Valid,"1,125",2017,12,2017-11,Dec-17,FY18,66280
707165,order_refunded,12/02/2017,MEFWIN59F01E26B8923-M,849,1,999,100432406,Men's Fashion,\N,0,cod,12/02/2017,Valid,849,2017,12,2016-10,Dec-17,FY18,11502
707208,complete,12/03/2017,HALSHA59EDF427CBD0B,349,1,1348,100432427,Home & Living,\N,0,Easypay,12/03/2017,Net,349,2017,12,2016-11,Dec-17,FY18,13141
707242,complete,12/03/2017,APPJAC59EF4D2C22A1E,2128,1,2128,100432450,Appliances,\N,0,cod,12/03/2017,Net,"2,128",2017,12,2017-11,Dec-17,FY18,78331
707279,canceled,12/03/2017,WOFDIN59BA411653ECB,989.4,1,1139.4,100432468,Women's Fashion,\N,0,Easypay,12/03/2017,Gross,989,2017,12,2017-11,Dec-17,FY18,65761
707326,order_refunded,12/03/2017,APPGAB59D899FA58A35,6998,1,6998,100432484,Appliances,R-FSD-111010,0,cod,12/03/2017,Valid,"6,998",2017,12,2017-11,Dec-17,FY18,66873
707366,complete,12/03/2017,MEFBNB5A046DA911527-M,449,1,449,100432502,Men's Fashion,\N,0,cod,12/03/2017,Net,449,2017,12,2017-11,Dec-17,FY18,67027
707411,received,12/03/2017,MEFMYF59ABF32F445DB-41,1875,1,2363,100432525,Men's Fashion,\N,0,cod,12/03/2017,Valid,"1,875",2017,12,2017-12,Dec-17,FY18,82241
707449,complete,12/03/2017,SOGCRY59AC43F9232F1,75,1,1364,100432546,Soghaat,\N,0,cod,12/03/2017,Net,75,2017,12,2017-5,Dec-17,FY18,44621
707488,order_refunded,12/03/2017,MEFC-T5A0BD5B838C5F-L,900,1,1050,100432566,Men's Fashion,\N,0,cod,12/03/2017,Valid,900,2017,12,2017-12,Dec-17,FY18,82259
